read,pool,length,PC1,PC2,cluster
03999500-defd-4c23-a092-9f746ce93cda,260526-MBTA_Da-NAS-P1,2217,0.001445561168337329,-0.0074001003110569005,1
0399b1ed-5927-441c-819c-d1d14dcf1fc8,260526-MBTA_Da-NAS-P1,4959,-0.006281403040550078,0.0034985167567085735,4
039a62eb-a38f-4d03-a728-a8398b584e6f,260526-MBTA_Da-NAS-P1,6104,0.0021033434761306468,-0.0022193134037814615,1
039bae06-5739-4e02-b027-71a7b3c77067,260526-MBTA_Da-NAS-P1,3251,0.0003270889311122868,-0.006958787006617437,1
039c80a9-3613-476c-ae0a-559dea2baf41,260526-MBTA_Da-NAS-P1,2642,-0.013530398958971603,0.002659228862408477,3
039dbeef-0f3f-4ff9-856f-ba45bfb0520d,260526-MBTA_Da-NAS-P1,2782,0.007844873849895963,-0.0073533150804937115,2
039de640-b4c3-4eca-8653-d9f0a121f92f,260526-MBTA_Da-NAS-P1,2554,0.0011111234613107555,0.008713967004378126,0
039f8f69-e564-4491-b36f-7a3b139d682e,260526-MBTA_Da-NAS-P1,2717,0.009301383228741125,-0.00624773750657623,2
039fc44e-7eeb-46d0-b4a7-35208ab03512,260526-MBTA_Da-NAS-P1,2760,-0.012657760477123482,0.0023367080711826495,3
039fcfb7-0528-4d28-a2f2-28695eb0e15a,260526-MBTA_Da-NAS-P1,3442,0.011543385688580208,-0.0013678118361938629,2
039fe96a-805c-409a-8c68-d03f73766173,260526-MBTA_Da-NAS-P1,1823,-0.01569581418529879,0.0015419948584129899,3
03a016a5-3683-4985-a6a7-d2e14677dd69,260526-MBTA_Da-NAS-P1,1781,0.0128873265520158,-0.0029935219294254197,2
03a0855c-52b0-4441-b1af-00e5c5a305a6,260526-MBTA_Da-NAS-P1,2873,-0.009190248222543593,-0.0036712942976021294,3
03a1e88b-7f74-462f-ad9f-c3513641a3fc,260526-MBTA_Da-NAS-P1,4934,-0.005818123560224894,0.0035656082641946528,4
03a2c724-d013-4553-9f8b-f5c8a4711789,260526-MBTA_Da-NAS-P1,4462,-0.004641626098782489,-0.0019349640052173382,1
03a38cb3-6b76-4c77-9fa3-cd2a5e3374a8,260526-MBTA_Da-NAS-P1,3145,0.012195748383539458,-0.004662242006328891,2
03a3a182-75bd-43ce-9354-716ea8528c18,260526-MBTA_Da-NAS-P1,4354,0.006061182388260165,-0.004927112324573098,2
03a50b21-d978-4106-b2f4-6453c6ae623e,260526-MBTA_Da-NAS-P1,3179,-0.0038212860862622986,-0.0037232679837047107,1
03a52246-bef3-4feb-a0da-d681ef57c9ec,260526-MBTA_Da-NAS-P1,2733,-0.0077175430923459324,0.003408433355449854,4
03a5bb4f-b701-491a-bbc0-f927d8672f9b,260526-MBTA_Da-NAS-P1,3646,-0.006211708630194927,-0.002352846108681222,1
03a66265-fbea-4a42-bb81-029f3d8a0780,260526-MBTA_Da-NAS-P1,4076,0.009044374475661365,-0.00425868312746948,2
03a8d4a6-0263-4f2d-8460-4eaac74f3a4b,260526-MBTA_Da-NAS-P1,2754,-0.0011068913387632618,-0.0064500305468831905,1
03a94779-9d37-47cd-8388-0e07f6e087b0,260526-MBTA_Da-NAS-P1,3744,0.0010168752707306284,-0.004796722905630303,1
03a94cb2-d765-4a7e-a9c3-7e29ef8aede5,260526-MBTA_Da-NAS-P1,3536,0.009551083040777371,-0.004492972850397009,2
03a9954c-3c9f-4f3e-bb18-88ec0bb0e3c0,260526-MBTA_Da-NAS-P1,2225,-0.011368987250403039,0.0046499621191136205,3
03ab0fac-f901-4c0f-8fe4-7a27d1cbfd8f,260526-MBTA_Da-NAS-P1,3296,-0.01080786432185218,-0.002152270956014828,3
03ace97e-81f4-4b91-a00e-8ea17e190207,260526-MBTA_Da-NAS-P1,3698,0.002444553644715925,0.015128189596595319,0
03ad1ad6-6641-4635-8746-f5752a49b1db,260526-MBTA_Da-NAS-P1,3271,0.011260256135781624,-0.004964690952121367,2
03ad759e-b024-4fda-baaa-6dd51d033477,260526-MBTA_Da-NAS-P1,3251,0.0009099002160765099,-0.006966474347605974,1
03b0210c-99f1-4afd-ae21-aa8b455565db,260526-MBTA_Da-NAS-P1,3813,0.005814772552018859,-0.005469185596202375,2
03b0c492-2f84-4c6a-bf4c-6be05698ca4f,260526-MBTA_Da-NAS-P1,3457,0.015027217721111775,0.012820443618931978,0
03b11fe8-fa07-40c6-8043-7e7ce9532bf7,260526-MBTA_Da-NAS-P1,6032,0.0008405409359976933,-0.0023617122371695997,1
03b1ef7f-c4a6-4732-bae2-6b103223dce6,260526-MBTA_Da-NAS-P1,3876,-0.007263766659743046,-0.001889041469638132,1
03b2d627-0afc-4880-bff4-c429e00be517,260526-MBTA_Da-NAS-P1,2511,-0.001410933282371029,-0.005858903223595868,1
03b3613d-5e0e-46be-817a-b0550d7f9bda,260526-MBTA_Da-NAS-P1,2629,-0.0024986267367545886,-0.005921047592403203,1
03b3d73e-b195-4345-9baa-9b242be5659c,260526-MBTA_Da-NAS-P1,3235,-0.005964568655458684,0.0037111708079169137,4
03b43019-9cf0-4ce8-9b86-c76a44165682,260526-MBTA_Da-NAS-P1,3342,-0.010575504969797093,-0.0012460949723905493,3
03b44639-b8a3-4476-a9d4-f2cdd642de21,260526-MBTA_Da-NAS-P1,2628,0.003193667281281877,0.015629198581696632,0
03b4b886-ec05-45c8-a32b-eb9188cbb13f,260526-MBTA_Da-NAS-P1,5001,0.005889059721977601,-0.0022475772837486628,2
03b5805e-65fd-47e7-9b0c-56b571bccc5e,260526-MBTA_Da-NAS-P1,5855,-0.0015134488060171993,-0.002205402258223962,1
03b6f5d2-42a7-4c70-9d6f-40ab234e4e0a,260526-MBTA_Da-NAS-P1,2721,-0.006482055679727051,-0.0037366167019464293,1
03b7036d-9f86-4262-bf49-f2e37a816c91,260526-MBTA_Da-NAS-P1,1563,0.010839306227738535,-0.008770822932790896,2
03b70b09-0701-4cc9-bc5a-7f2bdcd22da8,260526-MBTA_Da-NAS-P1,2303,0.012595780534846354,-0.0050764713891905955,2
03b89f29-7365-405e-ba65-3b7cd40b8176,260526-MBTA_Da-NAS-P1,2653,0.010272562242639007,-0.006166829755900181,2
03b9328b-87fd-4a7b-b713-7d5dffb3bb2a,260526-MBTA_Da-NAS-P1,3329,-0.010494778594743416,-0.0019828333485881716,3
03b932b4-f5e4-41ec-88d4-70a75a72c940,260526-MBTA_Da-NAS-P1,3732,0.00916565749203533,-0.005448237876765466,2
03b9b3d2-8ade-4e1f-866b-b4eca6fe4197,260526-MBTA_Da-NAS-P1,3137,0.0077388081232472455,-0.007068839838444203,2
03b9de36-ed4e-498a-882b-d525cf2219ea,260526-MBTA_Da-NAS-P1,3740,0.0007866208587438642,-0.00580142739662582,1
03bc29a0-a4da-483a-9293-6862ea96c756,260526-MBTA_Da-NAS-P1,3983,0.009653870821700352,-0.0030058573811458486,2
03bc8fd6-6762-4eb1-bf99-fa42bd8d0d92,260526-MBTA_Da-NAS-P1,4136,0.008218315768676678,-0.003877211957860446,2
03bca6b6-dbcb-445f-95fa-a7b876e2919a,260526-MBTA_Da-NAS-P1,3868,-0.007649366010953172,-0.002455424643958657,3
03bcf5e9-8504-475b-81d3-0073c5b2a40c,260526-MBTA_Da-NAS-P1,3130,7.69178419003742e-05,-0.006649898218489084,1
03bd09bf-20c0-43f3-aa36-e876af5303a9,260526-MBTA_Da-NAS-P1,4120,0.004950435308032805,-0.0056636287811437855,2
03bd67dc-dc47-4231-ae86-2de47ac6e1a9,260526-MBTA_Da-NAS-P1,5105,0.007636123964508792,0.013853917430204704,0
03bdb610-6e0d-4a68-8dd5-640977ebc6f4,260526-MBTA_Da-NAS-P1,4095,0.004388280114629996,-0.00552863547162351,2
03be07de-e08c-42f4-84b8-134b37251263,260526-MBTA_Da-NAS-P1,2441,0.014504918656818645,0.012873949272046936,0
03c07787-1734-4b51-badc-781c9de9d4ba,260526-MBTA_Da-NAS-P1,4109,0.0009327068875500822,-0.004520961765890487,1
03c12f66-62ea-439e-8a8a-a55b52d3b55d,260526-MBTA_Da-NAS-P1,3697,0.0021686833981442877,0.015236527661308515,0
03c1b8ce-4ea1-46b8-b54c-d2ee0f8c6dda,260526-MBTA_Da-NAS-P1,3769,-0.004443438383680011,-0.0029684304666046184,1
03c233d4-9169-4923-91d1-1ebfbb695bdb,260526-MBTA_Da-NAS-P1,3252,-0.002693794713708928,-0.004780728374126958,1
03c2d4f5-b731-4025-8d63-63e992877c59,260526-MBTA_Da-NAS-P1,3050,-0.0010610817891344862,0.0030834930985750085,4
03c3dba3-5ed9-47ca-b625-316d5e22e9e2,260526-MBTA_Da-NAS-P1,2222,-0.007783446902558229,0.005310020146607692,4
03c4bf37-e4b1-414f-b04f-9d71f85eded4,260526-MBTA_Da-NAS-P1,2488,0.0020625873893096803,0.013719455937334967,0
03c4c631-7078-4fe5-9316-1d37eab7728d,260526-MBTA_Da-NAS-P1,3431,-0.0019157732177594224,-0.005022975927586252,1
03c4cbd3-11e4-4893-a56f-a2a57e74ced4,260526-MBTA_Da-NAS-P1,3746,0.0015341055036060432,0.012268408345658056,0
03c62200-3277-4f5e-88af-156350fc7df3,260526-MBTA_Da-NAS-P1,1941,-0.008696899028964951,0.004406534309700035,4
03c66265-5acc-46a6-a683-38c8da8e1bae,260526-MBTA_Da-NAS-P1,2842,-0.009054130550412126,-0.0026670672103308118,3
03c6742f-17f4-4158-bdfb-fb6437aa3675,260526-MBTA_Da-NAS-P1,3441,0.011402190712331199,-0.0013037870460838922,2
03c81c7c-9e1c-4a2d-9068-cdfee5b9d932,260526-MBTA_Da-NAS-P1,3043,-0.004219617635957912,-0.004007005424324275,1
03c82643-3b87-4f96-b201-448816e67871,260526-MBTA_Da-NAS-P1,1779,0.012861773384764885,-0.002785691411908042,2
03ca7fc6-0e3a-4233-ab97-11fb673a6fa9,260526-MBTA_Da-NAS-P1,2096,-0.015710146651012998,0.003225748215741001,3
03cac306-94fb-42f1-98da-0b494cb950d5,260526-MBTA_Da-NAS-P1,2018,0.010219978573031845,0.0029424598515578504,2
03cc97ae-612a-465e-9ead-0d59d4aa2fd8,260526-MBTA_Da-NAS-P1,2298,-0.014043760691287552,0.0030989053477165464,3
03ce408a-b084-4e7c-a54f-e9fcbea98226,260526-MBTA_Da-NAS-P1,4246,0.01757744775653805,0.008305713466137395,0
03d0477b-62aa-498f-a60b-eac63111ddd6,260526-MBTA_Da-NAS-P1,2343,-0.008472564375769522,-0.0030585161405303905,3
03d0dbcc-556c-457f-917c-538add987844,260526-MBTA_Da-NAS-P1,2873,0.00141309860718878,0.014941629295191085,0
03d1163a-5b3a-47f3-8882-1bd3a9fb3295,260526-MBTA_Da-NAS-P1,2576,-0.00807325909890754,0.0035543744847763617,4
03d130e0-cf2b-4734-b808-95445d50eeb6,260526-MBTA_Da-NAS-P1,4073,0.008554235915659614,-0.004485038983099449,2
03d22aae-656e-4f69-83ad-ec87b5ae47eb,260526-MBTA_Da-NAS-P1,3671,0.00787036915401985,-0.005270014128569702,2
03d4bd81-3231-4fd5-a9d6-39265c0b0d5c,260526-MBTA_Da-NAS-P1,2229,0.0021536971258972115,-0.007373085233755922,1
03d57411-789f-445b-8359-9f881634a6c1,260526-MBTA_Da-NAS-P1,3140,-0.010448678504431905,-0.0010149865625055901,3
03d59e9b-841a-4696-9328-a13d20a94368,260526-MBTA_Da-NAS-P1,4616,0.0009825846929813363,-0.004097756058465581,1
03d5bb28-3ae3-4a55-826c-69ebff4d2686,260526-MBTA_Da-NAS-P1,2182,-0.013219963900250261,0.002635591341529858,3
03d6915b-3fa5-4fbe-837d-33f302ffe983,260526-MBTA_Da-NAS-P1,3100,0.0025662849058088197,0.014601311532494913,0
03d7a376-3885-4427-abe9-2cd9358d8d7c,260526-MBTA_Da-NAS-P1,3247,0.0006446478341333569,-0.0068356001246707866,1
03d95cde-3272-4d55-9841-687ffea22930,260526-MBTA_Da-NAS-P1,2292,0.001397068165723033,-0.007755592654850176,1
03da090d-f1ed-48cb-a098-387e09d29c5c,260526-MBTA_Da-NAS-P1,2481,0.00044697580044115136,-0.007988925273591034,1
03daa838-36bf-4417-bc0c-7c3063ae3652,260526-MBTA_Da-NAS-P1,4160,-0.0008999830666355131,-0.0046514873599937875,1
03db0fd8-2523-460b-9d28-22b5ab5a3edc,260526-MBTA_Da-NAS-P1,3621,-0.005612934099032835,-0.002279053078245156,1
03db44f3-9b3a-49e8-b434-4391d7eabca2,260526-MBTA_Da-NAS-P1,1921,0.011359168287639635,-0.0087942697252441,2
03dc0395-e6d4-4154-8a59-e2f2336afcca,260526-MBTA_Da-NAS-P1,6000,0.000607735782041441,-0.002056480869573304,1
03dd2aa8-22e0-40c7-955f-ba08d598a8a6,260526-MBTA_Da-NAS-P1,4887,-0.00465181864745215,0.00418093049384648,4
03de28c5-4543-4cdb-a552-151e56fccff2,260526-MBTA_Da-NAS-P1,2487,0.0018373977609157325,0.013223214043212557,0
03e19a10-53bf-4ff4-a3d7-4fd895da739e,260526-MBTA_Da-NAS-P1,4589,-0.0055711361686823216,-0.0008176584572068741,1
03e3080b-979a-4ead-93cd-a63154c7b3d4,260526-MBTA_Da-NAS-P1,3659,-0.0052504621972826035,0.003185869069884528,4
03e33a37-c004-4ebd-8b06-4253d3ceb347,260526-MBTA_Da-NAS-P1,4110,0.008541076652063535,-0.004219147631522785,2
03e35428-9c28-46dc-8daf-365e142f9c36,260526-MBTA_Da-NAS-P1,2704,-0.012556527144478552,0.0014198202138675858,3
03e36e9d-a73e-4098-9958-26d762f7a7c5,260526-MBTA_Da-NAS-P1,4267,0.0006337258348839319,-0.00483738489452498,1
03e4aea2-01f0-479b-aec2-4a35c4f6cea4,260526-MBTA_Da-NAS-P1,2523,0.00040701132326695106,-0.00571127458444845,1
03e5acec-e9c6-4e72-a5ff-5d9fd3a8e5b3,260526-MBTA_Da-NAS-P1,2995,0.001785860782916723,-0.007565179815198298,1
03e5d575-1100-4fa1-a176-8a58e7d8a844,260526-MBTA_Da-NAS-P1,1486,0.007925812475757405,-0.00717984470726612,1
03e8cc45-dfd8-4cf8-abee-7dc6f4fb3249,260526-MBTA_Da-NAS-P1,3809,0.005049329187166135,-0.005330991729577676,2
03e9123e-49e7-434a-ba84-c1a651f62036,260526-MBTA_Da-NAS-P1,4430,-0.0002256025041862215,-0.0037512030234455322,1
03e92dfe-77de-4114-82eb-e8c3a7b7c048,260526-MBTA_Da-NAS-P1,3739,0.0007813387974200409,-0.005477707821273076,1
03ea6d96-aa70-4e69-b2b9-9490a7277820,260526-MBTA_Da-NAS-P1,1581,0.011701786258014513,-0.006618837262908997,2
03eb733e-f3a6-451f-9b26-5d43682a3c5a,260526-MBTA_Da-NAS-P1,3145,-0.0128736464571209,0.0010210178962332785,3
03eba6aa-314e-4d9a-8b10-2b9abb5057ae,260526-MBTA_Da-NAS-P1,4956,0.0026802937268085233,-0.004082955968088249,2
03ec0d39-2bd7-4c14-86c6-27a86921c628,260526-MBTA_Da-NAS-P1,2282,0.0013878413586226592,-0.00829754848813134,1
03ed79bd-1209-41d4-a50d-b197244be243,260526-MBTA_Da-NAS-P1,3444,0.0115219467830834,-0.0013484641253437373,2
03ef261f-31a5-491d-a88a-147db3906b0a,260526-MBTA_Da-NAS-P1,3539,0.00944726946647926,-0.004505032724969075,2
03ef3e9e-2019-4db7-9c58-49eee0ff040c,260526-MBTA_Da-NAS-P1,1987,-0.006985935075857016,-0.006114211765399925,1
03efdeec-873d-4742-a73c-5ae51d92dd16,260526-MBTA_Da-NAS-P1,2198,0.012910245657389517,-0.004502496087224488,2
03f07080-4a59-4e24-97a3-5aa1cd23aa51,260526-MBTA_Da-NAS-P1,2402,0.009482802995457267,-0.008465394135771244,2
03f0b7b8-51b3-42a9-a47d-4c077ab097c9,260526-MBTA_Da-NAS-P1,3064,0.008860902542748218,-0.006226469329612433,2
03f2e78d-eb45-4804-92ad-5ccd24add533,260526-MBTA_Da-NAS-P1,1468,0.014793161743794204,-0.0053465271931300035,2
03f4f017-859a-4389-9443-d0b576dc88b3,260526-MBTA_Da-NAS-P1,3144,0.01241174313303151,-0.004948889143133997,2
03f5205e-5ed4-46db-88c0-c64bd0404e27,260526-MBTA_Da-NAS-P1,3869,-0.007246927771916862,-0.0015864412451572587,3
03f53e5c-c724-4a6d-85e8-767bc0e273a6,260526-MBTA_Da-NAS-P1,2652,0.010330123463674862,-0.00652334676966642,2
03f56e6f-0200-4d48-8f63-88ece60821ae,260526-MBTA_Da-NAS-P1,4047,0.003639574495116092,0.014663119945839284,0
03f583b3-697a-4a99-94fe-9fb3ef362cbe,260526-MBTA_Da-NAS-P1,2361,-0.009126905224752596,-0.0031976750482735597,3
03f70312-7fa4-4083-8139-9eaf4cbd0a66,260526-MBTA_Da-NAS-P1,1773,0.01325992495719257,-0.0032694097433014313,2
03f76cb1-52ec-481f-8677-64e31e50cd45,260526-MBTA_Da-NAS-P1,4250,-0.004071725160260671,0.004050189365570928,4
03f8a2cb-ba8a-43e5-94ff-4c0913c19e8d,260526-MBTA_Da-NAS-P1,2700,0.0035861832441489144,-0.006866680246129325,1
03f935cc-250e-47bd-86a3-642465d972d9,260526-MBTA_Da-NAS-P1,2638,-0.0023883622668853265,-0.00653153962548862,1
03fba5c3-5125-4ae7-9a64-87d0490c7b4f,260526-MBTA_Da-NAS-P1,3149,0.00837844773777776,-0.004910557534986086,2
03fea00c-c157-40d3-bc80-6bbbdd11c0f9,260526-MBTA_Da-NAS-P1,3322,-0.002628044282128084,-0.004000854911303307,1
03fec2fa-644b-40a6-9418-2970a7830fa8,260526-MBTA_Da-NAS-P1,3699,-0.001873957471037246,-0.004901332064569313,1
04009b17-bf8a-4bf0-85b0-ce9438f086d9,260526-MBTA_Da-NAS-P1,2325,-0.012282311471904598,-0.0014248398747532544,3
04010f57-2e18-45ae-8ee3-907433775e37,260526-MBTA_Da-NAS-P1,2705,-0.006859798028518983,0.003107947733381749,4
0401ea1b-a3f0-433a-a500-7d2c3628130f,260526-MBTA_Da-NAS-P1,3741,0.0007282424005661692,-0.005455003337546073,1
04035b22-688b-46df-aabb-ece392d1f8b1,260526-MBTA_Da-NAS-P1,3251,-0.0022712630649211136,-0.0041060846190790565,1
04038436-e1bf-4b73-9212-d8f34f90d14c,260526-MBTA_Da-NAS-P1,4331,-0.0013949964321806852,0.004667355661465859,4
040393c2-747f-4443-9586-0f76371d480a,260526-MBTA_Da-NAS-P1,2959,0.009630653199968118,-0.0064402212250265906,2
0409046c-45ec-484d-a476-6d89f35db513,260526-MBTA_Da-NAS-P1,2380,-0.008088368052439999,-0.004880881620601525,1
04096654-fa6c-4aea-8bf5-29a1985abeb9,260526-MBTA_Da-NAS-P1,1460,-0.007029344177246648,-0.0069000370888527215,1
040b361c-7a6e-4621-b4cc-86b47663bd29,260526-MBTA_Da-NAS-P1,5854,-0.0015900533801035096,-0.0019687659080817508,1
040f8acf-3be8-4ecb-9d0e-deafdf9afc86,260526-MBTA_Da-NAS-P1,3349,-0.008828519258371418,0.003513725232402915,4
040fae5d-e1f5-4cba-ae62-499383aea9f2,260526-MBTA_Da-NAS-P1,3008,0.00879994994540355,-0.007491521222159993,2
04112de0-27b0-4c68-b149-c2cda2aed86d,260526-MBTA_Da-NAS-P1,4248,0.0027944059104833873,-0.004541221404974576,2
041131ea-496a-4bae-84a0-0847cdc61df6,260526-MBTA_Da-NAS-P1,3646,-0.00612294658719537,-0.0024376924788545103,1
04118857-b3a3-4481-94d3-c06ad588dd54,260526-MBTA_Da-NAS-P1,3769,-0.004292579315848504,-0.0028540052247158373,1
04119291-6f92-4c2a-adf9-b12791afc4f7,260526-MBTA_Da-NAS-P1,3775,-0.003900443159003511,-0.0036342412742077315,1
0414bb31-950a-4dd1-b51b-fcb91251fc6b,260526-MBTA_Da-NAS-P1,2377,-0.007087858065577175,-0.00446135994116513,1
041690b6-dbf4-4b31-94f9-8aab8965b923,260526-MBTA_Da-NAS-P1,1246,-0.010103951126921591,-0.0036110284750601996,3
0416df8b-3132-4c20-8c7e-3210c0df1930,260526-MBTA_Da-NAS-P1,3880,-0.0033310636457193656,0.0036197669143525134,4
0416f316-fc26-4cc5-8215-bb63bb8d7a19,260526-MBTA_Da-NAS-P1,5412,0.001827025106502597,-0.003383465743584868,1
0416fa55-4f7c-484b-a852-aa7d643ec7e4,260526-MBTA_Da-NAS-P1,1619,-0.0018930224201475156,0.014459472664772188,0
04176c86-13dc-47d3-9678-990d8c27fe01,260526-MBTA_Da-NAS-P1,1971,-0.00040719966349796275,0.016041919924504613,0
04178711-f5a0-46dd-9035-267c7f953d16,260526-MBTA_Da-NAS-P1,3873,-0.007472765047404108,-0.001491527634758173,3
041825f8-200c-43e4-afab-2b68ea4639ff,260526-MBTA_Da-NAS-P1,3669,0.0018720903874329883,0.014265463568755046,0
0418c111-6089-4f4e-b5d3-7bd04a91e8a4,260526-MBTA_Da-NAS-P1,1977,-0.0011502319519590821,0.015676406358389742,0
04195f30-e6fe-48a9-bc51-f7d0b10f65b8,260526-MBTA_Da-NAS-P1,3235,-0.005835712837886679,0.0036361741472359065,4
041ae315-0bde-4b3b-8a45-10fd14351f40,260526-MBTA_Da-NAS-P1,6020,0.0006490568466793927,-0.0020680226457624414,1
041b6f71-3ad7-4078-ac23-cd57ff8ef6b6,260526-MBTA_Da-NAS-P1,5358,0.0026475991725596034,-0.0037988162407010203,2
041b7115-3e23-4a61-98cd-0a6d04891542,260526-MBTA_Da-NAS-P1,2919,-0.006206454507222914,0.002996152169903319,4
041d1091-71b5-4ea3-8342-2b46a1922ea6,260526-MBTA_Da-NAS-P1,3763,-0.004056533582021261,-0.0025012685137462153,1
04202e46-7a65-4847-9061-a5032fd2bb78,260526-MBTA_Da-NAS-P1,2793,-0.00536988223268803,-0.004535195379285465,1
04203ef5-bba7-4d65-853d-00cb0e2f26be,260526-MBTA_Da-NAS-P1,6316,0.0018503438011350983,-0.0013018754435552208,2
0420668a-3156-489e-a76e-d33d6c469f67,260526-MBTA_Da-NAS-P1,3049,0.002213823486910832,0.015266087930200949,0
04245e9a-7b5d-4c91-a31d-e219759e068e,260526-MBTA_Da-NAS-P1,2002,0.003842848608358422,0.008874605467602305,0
0424ebd0-da41-42c2-a3ba-bcb5ddb9005f,260526-MBTA_Da-NAS-P1,3097,0.008651264993476833,-0.006494495631612925,2
0424f96b-95aa-4d89-b873-d121db907dce,260526-MBTA_Da-NAS-P1,3738,0.00026406861682897603,-0.005551759132555106,1
0425e216-b264-4ee6-ad8c-3e41ef823c32,260526-MBTA_Da-NAS-P1,3032,0.009008160721828733,-0.006062267515738594,2
042637de-701c-4ca4-a92b-66a21ac15edb,260526-MBTA_Da-NAS-P1,2103,0.004142379054064203,0.013736989512022381,0
0426726b-7735-4916-8938-b4264c58a3e1,260526-MBTA_Da-NAS-P1,2928,-0.005392170450259625,0.003153144730080192,4
042a7c27-5e4d-4709-afc1-9dc74a144484,260526-MBTA_Da-NAS-P1,3533,0.005834539767370325,-0.006433317500077329,2
042a9953-c386-4d07-825a-1df41a7625f3,260526-MBTA_Da-NAS-P1,3908,-0.0030010369125908704,-0.0036744286660886963,1
042aa274-b0f1-48ef-a2f8-62cef885b316,260526-MBTA_Da-NAS-P1,3863,-0.0036875593792767953,-0.002384075764031416,1
042bd83d-7fd8-4ecc-bbfc-be259e2000f5,260526-MBTA_Da-NAS-P1,2383,-0.008210093040936018,-0.004454068313400927,1
042c323e-c6b5-4069-984a-d0faca3ccf22,260526-MBTA_Da-NAS-P1,1629,-0.015122530610813565,0.000689598608575009,3
042c9db0-d9ef-4294-b123-4312b6eb08b9,260526-MBTA_Da-NAS-P1,1425,-0.004830680174171334,-0.008481729370964662,1
042d1550-993d-4914-aa97-d6404f4b52a9,260526-MBTA_Da-NAS-P1,2140,-0.00212755626891916,0.0024478930278614107,4
042d8bf8-ce0e-4766-ae92-8aa41984f2df,260526-MBTA_Da-NAS-P1,1826,0.0011650303659116266,0.018814593069656237,0
042dcaed-cf6a-4259-b624-f45f15580f9e,260526-MBTA_Da-NAS-P1,2248,-0.012246814729930923,0.004526434269705244,3
042e06aa-ec16-4005-b26a-5890d8c408d1,260526-MBTA_Da-NAS-P1,2557,0.0031157188961194442,0.013122628698916049,0
042e53df-969d-4f89-8130-8aa8ef80714d,260526-MBTA_Da-NAS-P1,3441,0.01141015938454624,-0.0015117815275152717,2
042f7d4d-2c65-4658-8ffb-460d098df94a,260526-MBTA_Da-NAS-P1,4101,0.006215002096556212,-0.005105976247037902,2
042ff1c4-43b3-4d26-b43d-155451e03ccf,260526-MBTA_Da-NAS-P1,3307,-0.0026771052667789908,-0.003991292221693091,1
04302294-1fd7-48cc-b1ca-370cd8743dac,260526-MBTA_Da-NAS-P1,3633,-0.006218974121603481,0.004284633358455662,4
0430920b-0b9d-44a4-8920-a3b1cba3fa84,260526-MBTA_Da-NAS-P1,2687,0.00848551778646979,-0.007289718797843105,2
04310139-4920-4510-879f-ee91e3fe2bf7,260526-MBTA_Da-NAS-P1,2284,0.007192065848113164,-0.008213724544506699,1
043248e7-9e4f-439a-beb2-466edca6e48c,260526-MBTA_Da-NAS-P1,2331,-0.006809187369316761,0.004537881941847904,4
04327c87-978a-48c2-9811-6ff0394bfa9e,260526-MBTA_Da-NAS-P1,2995,0.0017077770617873649,-0.007207915888731233,1
0433ecf8-d26b-45a0-86f4-cfb4e70a33c4,260526-MBTA_Da-NAS-P1,2555,0.01099011457901197,-0.006701037143912358,2
0434d2fc-6177-40b4-8bb5-ee6adb45d52d,260526-MBTA_Da-NAS-P1,4087,0.006656910227241571,-0.005043509697126674,2
04352da5-da95-403e-b01f-0e121cdbc6e0,260526-MBTA_Da-NAS-P1,3141,-0.010435598329477234,-0.0010931520733261034,3
04357d83-ad32-4818-a00e-1b4907d69f8a,260526-MBTA_Da-NAS-P1,1960,-0.010393788642104596,-0.0029428074372189546,3
0436bb56-3485-4256-b5f4-90c39cc07688,260526-MBTA_Da-NAS-P1,1900,-0.011586301898289159,-0.0018870712187863147,3
0437a850-dee7-431a-8b51-011dd716f16a,260526-MBTA_Da-NAS-P1,3735,0.0004805191665437896,-0.005787301791425434,1
043a19ed-73de-4209-9d49-7a3183ef6d77,260526-MBTA_Da-NAS-P1,1380,0.004780193765333281,0.008414655528762168,0
043a4750-e452-4577-b605-b15956b48e97,260526-MBTA_Da-NAS-P1,3675,-0.00491634216930169,0.0031491882053651535,4
043a6a51-c55c-461c-beae-2dae4cbd117c,260526-MBTA_Da-NAS-P1,2415,-0.008147145025802577,0.004109102158948795,4
043a73b7-8b22-4b6e-b07f-b83a276c1647,260526-MBTA_Da-NAS-P1,2656,-0.002402479419010034,-0.005033295063347215,1
043cd766-a214-45f8-b119-9dee9fd5fa10,260526-MBTA_Da-NAS-P1,1824,-0.001595940359777245,0.015407050046592709,0
043cdc67-7ce6-4e9b-bfa5-0fe7f2fe5c5f,260526-MBTA_Da-NAS-P1,2894,-0.005024418307357849,-0.004991832631381884,1
043d16fd-c370-47d3-a9b6-9f8ff2a3ee4c,260526-MBTA_Da-NAS-P1,2326,-0.003104505946571074,-0.0055914304579574945,1
043d6af1-1056-44ba-b981-ecf39d05e581,260526-MBTA_Da-NAS-P1,3284,0.0007546652505855999,-0.006672166531197132,1
043db641-e270-4123-874f-2cbba7fe365b,260526-MBTA_Da-NAS-P1,6002,0.0005628784616709057,-0.0023918573976248647,1
043f3e14-9953-4532-bbda-810bcf70ff28,260526-MBTA_Da-NAS-P1,2912,-0.006787134374646151,0.0033927983711859217,4
043f6d4a-2032-4170-8587-85d2580b6f07,260526-MBTA_Da-NAS-P1,2210,0.0006872665973682414,0.015229600849179355,0
